#time   totalV   totalAV   Vchange   AVchange   Tchange   ATchange
270    1e+11    1e+11    -4.27246e-15    -4.27246e-15    2.55698e-16    2.55698e-16    
271    1e+11    1e+11    -9.15527e-16    -9.15527e-16    2.55698e-16    2.55698e-16    
272    1e+11    1e+11    -4.57764e-16    -4.57764e-16    8.94944e-16    8.94944e-16    
273    1e+11    1e+11    -1.52588e-15    -1.52588e-15    -1.15064e-15    -1.15064e-15    
274    1e+11    1e+11    -3.20435e-15    -3.20435e-15    7.67095e-16    7.67095e-16    
275    1e+11    1e+11    -4.88281e-15    -4.88281e-15    -1.27849e-15    -1.27849e-15    
276    1e+11    1e+11    -6.10352e-16    -6.10352e-16    -1.27849e-16    -1.27849e-16    
277    1e+11    1e+11    0    0    6.39246e-16    6.39246e-16    
278    1e+11    1e+11    -1.52588e-15    -1.52588e-15    1.02279e-15    1.02279e-15    
279    1e+11    1e+11    -3.50952e-15    -3.50952e-15    -1.27849e-15    -1.27849e-15    
280    1e+11    1e+11    -3.35693e-15    -3.35693e-15    -7.67095e-16    -7.67095e-16    
281    1e+11    1e+11    -1.83105e-15    -1.83105e-15    -8.94944e-16    -8.94944e-16    
282    1e+11    1e+11    -2.44141e-15    -2.44141e-15    2.55698e-16    2.55698e-16    
283    1e+11    1e+11    -3.35693e-15    -3.35693e-15    -2.55698e-15    -2.55698e-15    
284    1e+11    1e+11    -3.20435e-15    -3.20435e-15    0    0    
285    1e+11    1e+11    -2.44141e-15    -2.44141e-15    8.94944e-16    8.94944e-16    
286    1e+11    1e+11    -6.10352e-16    -6.10352e-16    -2.81268e-15    -2.81268e-15    
287    1e+11    1e+11    -1.83105e-15    -1.83105e-15    1.91774e-15    1.91774e-15    
288    1e+11    1e+11    -2.74658e-15    -2.74658e-15    5.11397e-16    5.11397e-16    
289    1e+11    1e+11    -2.28882e-15    -2.28882e-15    -1.66204e-15    -1.66204e-15    
290    1e+11    1e+11    1.52588e-16    1.52588e-16    7.67095e-16    7.67095e-16    
291    1e+11    1e+11    -7.62939e-16    -7.62939e-16    1.53419e-15    1.53419e-15    
292    1e+11    1e+11    -1.06812e-15    -1.06812e-15    -1.27849e-16    -1.27849e-16    
293    1e+11    1e+11    -1.52588e-15    -1.52588e-15    3.83548e-16    3.83548e-16    
294    1e+11    1e+11    -3.50952e-15    -3.50952e-15    1.40634e-15    1.40634e-15    
